"","month","srv_addr","date_post","admin","chat","info","economy","plugin_count","rulesum"
"387",8,"93.186.204.186",2015-06-17,0,0,1,0,3,30187
"388",8,"5.101.167.35",2015-06-17,1,0,1,0,2,30187
"389",8,"85.131.226.204",2015-06-17,2,1,4,1,12,30187
"390",8,"85.190.168.172",2015-06-17,4,0,2,5,15,30187
"391",8,"62.210.90.190",2015-06-17,7,1,13,10,35,30187
"392",8,"85.236.102.21:26365",2015-06-03,9,5,2,6,24,30187
"393",8,"93.186.204.208",2015-06-17,2,0,1,3,6,30187
"394",8,"85.190.136.245",2015-06-17,2,0,0,4,6,30187
"395",8,"198.20.163.194:25585",2015-06-03,4,1,3,9,22,30187
"396",8,"217.198.132.128",2015-06-17,2,1,1,4,8,30187
"397",8,"91.121.21.54:25733",2015-06-03,16,5,6,6,38,30187
"398",8,"85.190.147.205",2015-06-17,1,0,1,1,4,30187
"399",8,"85.190.142.56",2015-06-17,4,0,3,9,21,30187
"400",8,"217.114.194.65",2015-06-17,2,0,3,1,9,30187
"401",8,"jcraftpixelmon.noip.us:25589",2015-06-03,11,3,6,12,44,30187
"402",8,"31.214.165.137",2015-06-17,6,2,5,1,18,30187
"403",8,"85.131.148.128",2015-06-17,8,0,3,2,24,30187
"404",8,"mcgc.pl",2015-06-03,16,2,9,8,50,30187
"405",8,"mc.minecraftfunpark.com",2015-06-03,20,5,9,9,53,30187
"406",8,"188.165.220.101",2015-06-17,4,2,3,7,18,30187
"407",8,"162.252.86.113",2015-06-17,10,3,7,8,31,30187
"408",8,"85.190.133.16",2015-06-17,0,0,0,1,6,30187
"409",8,"37.10.107.112",2015-06-17,2,0,0,0,2,30187
"410",8,"85.131.159.123",2015-06-17,1,0,2,2,6,30187
"411",8,"64.38.249.123",2015-06-17,0,0,1,0,5,30187
"412",8,"109.201.148.212",2015-06-17,4,0,1,4,10,30187
"413",8,"31.214.210.159",2015-06-17,2,0,1,2,7,30187
"414",8,"185.16.85.21:25665",2015-06-17,2,0,1,0,3,30187
"415",8,"78.143.21.175",2015-06-17,2,0,2,4,8,30187
"416",8,"tosumc.us",2015-06-03,15,3,6,6,34,30187
"417",8,"78.143.30.207",2015-06-17,1,0,0,3,4,30187
"418",8,"tronyx.no-ip.org",2015-06-03,16,7,8,7,35,30187
"419",8,"76.164.203.130",2015-06-03,11,1,8,11,40,30187
"420",8,"mc.playfactionwars.com",2015-06-03,11,1,3,10,31,30187
"421",8,"62.104.164.181",2015-06-17,2,1,1,0,4,30187
"422",8,"81.30.154.96",2015-06-03,8,1,9,7,36,30187
"423",8,"85.131.241.85",2015-06-17,1,1,4,5,13,30187
"424",8,"78.143.10.24",2015-06-17,4,2,3,6,17,30187
"425",8,"hoenn.pixelmon.net",2015-06-03,9,1,4,7,27,30187
"426",8,"5.101.160.67",2015-06-17,0,0,1,0,3,30187
"427",8,"5.62.65.87",2015-06-17,5,1,5,6,19,30187
"428",8,"198.12.123.151",2015-06-17,5,0,4,5,21,30187
"429",8,"80.241.215.20",2015-06-17,8,0,2,9,26,30187
"430",8,"37.10.99.72",2015-06-17,4,1,2,0,8,30187
"431",8,"85.131.238.37",2015-06-17,2,0,5,2,20,30187
"432",8,"31.214.130.210",2015-06-17,12,1,3,7,25,30187
"433",8,"104.254.238.70",2015-06-03,9,5,4,6,31,30187
"434",8,"minecraftfinite.net",2015-06-03,15,2,5,9,48,30187
"435",8,"185.9.107.208",2015-06-17,2,0,1,2,7,30187
"436",8,"62.45.224.234",2015-06-17,5,0,10,5,36,30187
"437",8,"81.30.154.238",2015-06-17,5,1,2,1,20,30187
"438",8,"185.9.106.25",2015-06-17,3,1,1,1,11,30187
"439",8,"play.cloudcreativemc.com",2015-06-03,8,0,4,10,28,30187
"440",8,"85.131.156.150",2015-06-17,4,0,3,6,15,30187
"441",8,"5.62.112.205",2015-06-17,7,3,1,0,19,30187
"442",8,"62.210.235.41",2015-06-17,7,2,5,10,30,30187
"443",8,"31.214.239.139",2015-06-17,0,0,2,0,2,30187
"444",8,"46.4.41.12",2015-06-17,2,1,1,5,9,30187
"445",8,"85.14.225.204",2015-06-17,0,0,1,0,2,30187
"446",8,"85.131.231.60",2015-06-17,1,0,1,3,7,30187
"447",8,"217.198.140.199",2015-06-17,6,1,2,5,19,30187
"448",8,"85.190.133.89",2015-06-17,1,0,3,4,8,30187
"449",8,"195.4.105.171",2015-06-17,5,4,2,4,19,30187
"450",8,"109.230.240.170",2015-06-17,2,0,1,4,7,30187
"451",8,"188.165.65.81",2015-06-17,0,1,1,0,2,30187
"452",8,"217.198.138.180",2015-06-17,1,0,3,4,7,30187
"453",8,"timeofcraft.crystal-serv.com:25655",2015-06-03,7,1,2,6,19,30187
"454",8,"31.214.142.198",2015-06-17,13,4,4,9,31,30187
"455",8,"176.57.134.22",2015-06-17,6,2,2,8,26,30187
"456",8,"78.143.3.196",2015-06-17,2,0,0,0,2,30187
"457",8,"195.82.159.100",2015-06-17,2,4,1,4,13,30187
"458",8,"46.228.200.60",2015-06-17,3,0,2,0,7,30187
"459",8,"176.57.133.3",2015-06-17,5,0,4,4,31,30187
"460",8,"5.62.119.44",2015-06-17,1,0,1,0,3,30187
"461",8,"85.131.224.191",2015-06-17,5,1,4,6,19,30187
"462",8,"mc.daletech.us:12345",2015-06-03,13,4,5,2,33,30187
"463",8,"pvp.empirecraft.org",2015-06-03,9,2,7,12,38,30187
"464",8,"78.143.30.22",2015-06-17,1,0,0,0,4,30187
"465",8,"smp.dreadcraft.net",2015-06-03,20,7,11,14,76,30187
"466",8,"85.131.224.102",2015-06-17,5,0,1,3,11,30187
"467",8,"uberpvp.net",2015-06-03,18,4,11,11,53,30187
"468",8,"mc.tehwarriors.net",2015-06-03,3,1,1,8,14,30187
"469",8,"81.30.155.226",2015-06-17,1,0,1,4,8,30187
"470",8,"85.131.228.150",2015-06-17,2,1,1,10,15,30187
"471",8,"184.95.38.122",2015-06-17,9,0,2,5,27,30187
"472",8,"85.190.132.248",2015-06-17,0,0,1,2,3,30187
"473",8,"192.99.20.83",2015-06-03,13,4,5,10,41,30187
"474",8,"31.214.210.123",2015-06-17,2,0,2,5,12,30187
"475",8,"46.228.206.86",2015-06-17,0,0,1,0,4,30187
"476",8,"85.131.155.78",2015-06-03,6,1,4,5,22,30187
"477",8,"85.131.252.29",2015-06-17,2,1,2,3,13,30187
"478",8,"192.99.46.97",2015-06-03,2,0,1,5,8,30187
"479",8,"85.114.151.207",2015-06-17,1,0,2,1,14,30187
"480",8,"85.114.157.105",2015-06-17,0,0,3,1,5,30187
"481",8,"217.198.136.211",2015-06-17,1,0,1,0,5,30187
"482",8,"188.254.209.233",2015-06-03,24,5,10,9,52,30187
"483",8,"85.131.221.246",2015-06-17,2,0,1,4,7,30187
"484",8,"85.131.227.28",2015-06-17,3,3,3,6,19,30187
"485",8,"5.62.110.59",2015-06-17,1,0,1,4,6,30187
"486",8,"217.114.198.40",2015-06-17,0,1,2,1,6,30187
"487",8,"94.23.0.196",2015-06-17,4,1,3,6,16,30187
"488",8,"62.104.164.152",2015-06-17,4,3,2,2,11,30187
"489",8,"mc.shimmeringskies.mcfrag.net",2015-06-03,10,4,6,13,57,30187
"490",8,"5.62.100.175",2015-06-17,1,1,0,0,3,30187
"491",8,"69.25.207.154",2015-06-17,1,0,1,0,2,30187
"492",8,"85.131.204.213",2015-06-17,1,0,2,1,9,30187
"493",8,"wolfpack.fluctis.com:25929",2015-06-03,4,1,5,13,23,30187
"494",8,"69.25.207.144",2015-06-17,10,1,2,4,22,30187
"495",8,"5.62.96.43",2015-06-17,3,0,4,0,13,30187
"496",8,"194.8.253.182",2015-06-17,5,3,2,5,14,30187
"497",8,"5.62.111.143",2015-06-17,0,0,1,0,2,30187
"498",8,"78.143.38.38",2015-06-17,8,3,4,0,22,30187
"499",8,"217.198.141.139",2015-06-17,5,0,2,5,12,30187
"500",8,"37.10.96.125",2015-06-17,3,1,1,0,6,30187
"501",8,"82.135.139.11",2015-06-17,6,0,0,1,9,30187
"502",8,"85.190.147.10",2015-06-17,2,0,0,4,6,30187
"503",8,"37.59.135.145",2015-06-17,1,1,1,4,8,30187
"504",8,"37.59.135.145",2015-06-03,1,1,1,4,8,30187
"505",8,"217.114.197.211",2015-06-17,5,2,3,0,14,30187
"506",8,"octa.in",2015-06-03,16,3,9,4,42,30187
"507",8,"85.131.225.198",2015-06-17,2,0,1,2,7,30187
"508",8,"31.214.162.244",2015-06-17,3,0,2,7,18,30187
"509",8,"85.190.168.151",2015-06-17,2,2,3,3,9,30187
"510",8,"play.mcffa.net",2015-06-17,7,0,3,3,13,30187
"511",8,"194.97.164.201",2015-06-17,1,1,1,0,3,30187
"512",8,"85.114.157.201",2015-06-17,13,6,8,6,52,30187
"513",8,"37.59.135.226",2015-06-17,26,5,6,9,55,30187
"514",8,"104.254.238.69",2015-06-17,14,2,14,9,51,30187
"515",8,"play.beardytown.com",2015-06-17,3,0,3,5,13,30187
"516",8,"85.190.131.147",2015-06-17,4,2,7,9,28,30187
"517",8,"216.52.63.86",2015-06-17,3,2,0,0,9,30187
"518",8,"mc.townywarcraft.com",2015-06-03,14,3,12,8,44,30187
"519",8,"5.101.167.127",2015-06-17,1,0,0,0,6,30187
"520",8,"minestorm.fluctis.com:25605",2015-06-03,9,2,4,9,30,30187
"521",8,"78.143.10.37",2015-06-17,4,0,2,5,18,30187
"522",8,"85.131.157.140",2015-06-17,5,2,5,9,27,30187
"523",8,"37.10.119.172",2015-06-17,4,0,1,8,17,30187
"524",8,"teamcrafter.servegame.com",2015-06-03,11,2,2,13,38,30187
"525",8,"128.65.219.188",2015-06-17,3,1,2,10,15,30187
"526",8,"63.237.124.86",2015-06-17,6,0,2,5,16,30187
"527",8,"31.214.130.247",2015-06-17,2,0,0,0,2,30187
"528",8,"178.32.184.76:26525",2015-06-03,10,2,4,5,23,30187
"529",8,"mtcraft.fluctis.com:25581",2015-06-03,1,0,3,1,7,30187
"530",8,"217.198.137.200",2015-06-17,0,1,1,0,2,30187
"531",8,"5.62.104.65",2015-06-17,3,1,1,4,12,30187
"532",8,"cp.thundernetwork.eu:25765",2015-06-03,12,4,7,9,32,30187
"533",8,"188.63.92.224",2015-06-17,1,0,0,4,7,30187
"534",8,"37.187.137.213:25687",2015-06-03,9,0,6,11,37,30187
"535",8,"78.143.13.16",2015-06-17,5,4,4,3,14,30187
"536",8,"37.10.101.55",2015-06-17,3,1,2,5,15,30187
"537",8,"83.167.253.220",2015-06-17,19,1,12,11,42,30187
"538",8,"185.9.105.234",2015-06-17,0,0,1,1,3,30187
"539",8,"188.165.245.229",2015-06-03,16,2,9,8,50,30187
"540",8,"85.190.175.223",2015-06-17,3,1,2,5,13,30187
"541",8,"5.62.107.112",2015-06-17,1,0,0,0,3,30187
"542",8,"128.65.222.12",2015-06-17,3,3,1,1,7,30187
"543",8,"62.104.176.67",2015-06-17,3,0,2,8,13,30187
"544",8,"5.255.85.199:27107",2015-06-03,16,0,6,9,45,30187
"545",8,"23.255.152.48",2015-06-17,5,1,2,0,16,30187
"546",8,"93.123.18.20",2015-06-03,8,2,4,6,23,30187
"547",8,"31.214.130.132",2015-06-17,5,0,3,6,19,30187
"548",8,"162.255.212.53",2015-06-17,0,0,3,0,3,30187
"549",8,"obscurospixelmon.g.akliz.net",2015-06-03,8,1,6,10,29,30187
"550",8,"162.255.212.33",2015-06-17,7,0,6,7,24,30187
"551",8,"217.114.192.28",2015-06-17,1,0,1,1,6,30187
"552",8,"opcasuals.com:25566",2015-06-03,14,2,3,12,38,30187
"553",8,"83.85.102.183",2015-06-17,2,0,0,0,2,30187
"554",8,"128.65.215.74",2015-06-17,3,0,1,5,12,30187
"555",8,"mc.justdutch.ga:25929",2015-06-03,4,0,1,3,12,30187
"556",8,"85.190.171.176",2015-06-17,2,0,1,4,8,30187
"557",8,"palacemc.com",2015-06-03,5,1,0,1,8,30187
"558",8,"162.249.170.118",2015-06-17,11,4,7,10,38,30187
"559",8,"sv.mc-derox.pl",2015-06-03,10,0,1,6,23,30187
"560",8,"134.255.208.177",2015-06-17,3,1,3,7,15,30187
"561",8,"46.251.242.182",2015-06-17,3,0,1,4,11,30187
"562",8,"5.62.110.128",2015-06-17,4,2,1,1,8,30187
"563",8,"23.235.248.105",2015-06-17,5,0,1,4,12,30187
"564",8,"85.190.138.206",2015-06-17,2,0,1,4,7,30187
"565",8,"5.62.119.189",2015-06-17,2,0,1,3,6,30187
"566",8,"connect.zyinx.com",2015-06-03,21,10,13,12,91,30187
"567",8,"87.98.195.44:25965",2015-06-03,4,0,6,9,24,30187
"568",8,"188.165.65.77",2015-06-17,0,0,0,1,2,30187
"569",8,"5.62.114.55",2015-06-17,12,3,13,3,40,30187
"570",8,"203.33.121.202",2015-06-17,5,2,4,3,18,30187
"571",8,"5.62.69.252",2015-06-17,2,0,1,4,8,30187
"572",8,"93.186.204.129",2015-06-17,5,0,2,5,16,30187
"573",8,"78.143.4.183",2015-06-17,2,0,1,4,7,30187
"574",8,"play-projection.com",2015-06-03,20,4,14,14,67,30187
"575",8,"85.114.156.227",2015-06-17,0,0,1,0,3,30187
"576",8,"5.62.71.62",2015-06-17,3,0,1,4,9,30187
"577",8,"192.210.236.25:25665",2015-06-03,6,0,5,9,21,30187
"578",8,"85.190.148.66",2015-06-17,1,1,2,0,6,30187
"579",8,"81.30.153.99",2015-06-17,3,0,2,7,15,30187
"580",8,"5.62.115.105",2015-06-17,7,0,3,7,24,30187
"581",8,"46.251.242.241",2015-06-17,6,6,4,6,30,30187
"582",8,"pvp.bbgcraft.com",2015-06-03,5,0,6,10,28,30187
"583",8,"185.4.149.39:25612",2015-06-03,12,5,7,6,29,30187
"584",8,"217.114.196.124",2015-06-17,2,0,1,2,7,30187
"585",8,"64.74.111.82",2015-06-17,0,0,1,0,2,30187
"586",8,"85.14.224.217",2015-06-17,6,0,3,5,24,30187
"587",8,"78.143.1.146",2015-06-17,0,1,2,0,3,30187
"588",8,"5.104.104.85",2015-06-17,5,0,1,0,5,30187
"589",8,"46.251.246.87",2015-06-17,8,6,7,5,30,30187
"590",8,"192.99.20.170:29653",2015-06-17,8,1,6,7,24,30187
"591",8,"domincraft.pl",2015-06-03,9,2,2,6,25,30187
"592",8,"5.101.167.101",2015-06-17,1,1,1,0,3,30187
"593",8,"78.143.35.46",2015-06-17,1,1,2,1,5,30187
"594",8,"198.143.140.220",2015-06-17,3,0,1,6,11,30187
"595",8,"31.214.226.151",2015-06-17,3,1,2,4,12,30187
"596",8,"128.65.218.192",2015-06-17,12,6,7,7,44,30187
"597",8,"80.86.171.220",2015-06-17,5,0,1,0,8,30187
"598",8,"217.198.132.130",2015-06-17,2,0,0,4,8,30187
"599",8,"134.255.208.195",2015-06-17,3,0,0,0,6,30187
"600",8,"80.95.150.190",2015-06-17,2,0,2,4,10,30187
"601",8,"46.251.247.138",2015-06-17,5,3,1,6,20,30187
"602",8,"envyblock.org",2015-06-03,10,1,10,9,40,30187
"603",8,"essenceofcreatures.hopto.org",2015-06-03,5,0,4,11,22,30187
"604",8,"5.62.102.71",2015-06-17,4,1,2,5,14,30187
"605",8,"5.62.125.155",2015-06-17,1,0,1,1,3,30187
"606",8,"factions.bukkit.nl",2015-06-03,3,1,2,5,13,30187
"607",8,"85.131.213.96",2015-06-17,5,1,6,5,24,30187
"608",8,"109.230.241.108",2015-06-17,3,0,0,0,4,30187
"609",8,"172.245.177.226:26113",2015-06-03,3,4,4,7,18,30187
"610",8,"93.114.82.170",2015-06-17,9,3,5,9,27,30187
"611",8,"5.62.70.198",2015-06-17,2,0,2,0,6,30187
"612",8,"37.157.248.158",2015-06-17,0,0,1,0,2,30187
"613",8,"46.251.242.221",2015-06-17,1,2,2,2,8,30187
"614",8,"mcexa.zapto.org",2015-06-03,11,3,3,9,33,30187
"615",8,"play.explodingfreedom.us.to:25594",2015-06-03,8,0,5,3,25,30187
"616",8,"46.228.206.102",2015-06-03,2,0,1,4,8,30187
"617",8,"77.111.247.136",2015-06-03,25,4,10,10,63,30187
"618",8,"31.214.221.145",2015-06-17,1,1,2,4,8,30187
"619",8,"93.114.82.87",2015-06-17,7,1,6,8,25,30187
"620",8,"play.gfmc.us.to",2015-06-03,4,0,3,6,13,30187
"621",8,"85.131.209.107",2015-06-17,2,2,4,4,14,30187
"622",8,"85.190.130.84",2015-06-03,14,3,10,6,34,30187
"623",8,"31.214.162.211",2015-06-17,0,1,1,5,9,30187
"624",8,"aerthserver.net",2015-06-03,11,2,5,10,36,30187
"625",8,"absolute-gaming.eu",2015-06-03,23,1,16,12,77,30187
"626",8,"85.131.209.118",2015-06-17,2,1,2,0,5,30187
"627",8,"144.76.112.103:25602",2015-06-03,11,0,4,8,32,30187
"628",8,"217.198.136.8",2015-06-17,2,0,1,1,6,30187
"629",8,"31.214.164.9",2015-06-17,2,0,6,6,21,30187
"630",8,"85.131.156.82",2015-06-17,3,0,1,1,6,30187
"631",8,"smp.specialattack.net",2015-06-17,7,2,5,2,26,30187
"632",8,"93.186.204.56",2015-06-17,3,1,3,9,15,30187
"633",8,"85.131.146.97",2015-06-17,0,0,2,1,3,30187
"634",8,"217.198.141.184",2015-06-17,2,1,0,0,3,30187
"635",8,"minecraft82.omgserv.com",2015-06-03,6,2,5,10,29,30187
"636",8,"5.62.100.99",2015-06-17,7,0,3,6,18,30187
"637",8,"195.4.106.83",2015-06-17,2,1,2,2,7,30187
"638",8,"5.135.8.192:26113",2015-06-03,16,1,10,11,51,30187
"639",8,"5.104.104.99",2015-06-17,4,2,1,8,18,30187
"640",8,"192.99.47.179:25631",2015-06-03,10,2,6,13,40,30187
"641",8,"185.16.84.46",2015-06-03,5,0,2,11,22,30187
"642",8,"128.65.215.151",2015-06-17,5,1,2,4,15,30187
"643",8,"78.143.2.48",2015-06-17,1,0,1,2,4,30187
"644",8,"atomiccraft.ddns.net",2015-06-03,5,3,3,4,17,30187
"645",8,"85.190.175.170",2015-06-17,6,1,4,6,17,30187
"646",8,"jamiecraftpvp.tk",2015-06-03,10,3,5,11,36,30187
"647",8,"85.131.153.226",2015-06-17,2,0,2,1,7,30187
"648",8,"5.62.118.238",2015-06-17,3,0,2,3,12,30187
"649",8,"moocrafttowny.tk",2015-06-03,11,7,8,11,40,30187
"650",8,"5.62.99.205",2015-06-17,2,1,2,1,6,30187
"651",8,"ayla.quebec",2015-06-03,6,2,4,5,26,30187
"652",8,"play.nexus-prison.com",2015-06-03,1,2,1,0,4,30187
"653",8,"85.190.140.18",2015-06-17,1,1,3,1,11,30187
"654",8,"104.37.29.223",2015-06-03,11,0,6,8,41,30187
"655",8,"85.131.166.194",2015-06-17,1,0,1,4,6,30187
"656",8,"104.37.29.223",2015-06-17,11,0,6,8,41,30187
"657",8,"85.131.157.17",2015-06-17,1,0,1,0,3,30187
"658",8,"217.114.194.90",2015-06-17,5,1,3,4,19,30187
"659",8,"5.62.111.51",2015-06-17,3,1,3,6,15,30187
"660",8,"208.146.44.200",2015-06-17,13,1,5,12,38,30187
"661",8,"mc.pixeldex.org",2015-06-03,11,4,8,7,28,30187
"662",8,"31.214.237.247",2015-06-17,1,1,0,0,3,30187
"663",8,"5.101.162.223",2015-06-17,1,0,2,6,12,30187
"664",8,"31.214.217.21",2015-06-17,3,1,2,4,14,30187
"665",8,"23.108.70.121",2015-06-17,4,0,1,4,10,30187
"666",8,"85.131.202.26",2015-06-17,9,3,7,8,34,30187
"667",8,"85.190.147.117",2015-06-17,7,4,6,5,44,30187
"668",8,"195.4.18.232",2015-06-17,2,4,1,0,7,30187
"669",8,"93.186.205.196",2015-06-03,10,1,8,5,35,30187
"670",8,"31.214.207.11",2015-06-17,5,1,3,0,9,30187
"671",8,"85.190.173.215",2015-06-17,3,0,1,0,4,30187
"672",8,"37.187.150.89",2015-06-03,5,1,3,6,17,30187
"673",8,"85.190.140.31",2015-06-17,1,0,0,0,4,30187
"674",8,"217.114.199.65",2015-06-17,8,3,4,3,22,30187
"675",8,"176.57.130.118",2015-06-17,3,0,2,7,12,30187
"676",8,"p.mc-mafia.me",2015-06-03,2,0,1,5,8,30187
"677",8,"85.131.229.251",2015-06-17,2,2,5,4,20,30187
"678",8,"78.143.11.179",2015-06-17,9,2,8,6,40,30187
"679",8,"85.131.147.150",2015-06-17,1,0,1,0,4,30187
"680",8,"5.62.101.91",2015-06-17,2,0,3,1,6,30187
"681",8,"109.239.151.87",2015-06-17,6,2,4,8,29,30187
"682",8,"31.214.218.143",2015-06-17,4,0,1,5,10,30187
"683",8,"play.unitedmc.us",2015-06-03,6,0,3,5,17,30187
"684",8,"65.60.28.37",2015-06-17,2,1,1,5,10,30187
"685",8,"85.131.221.38",2015-06-17,4,2,4,2,13,30187
"686",8,"85.190.166.42",2015-06-17,1,0,0,2,6,30187
"687",8,"178.33.191.16",2015-06-17,6,1,3,9,26,30187
"688",8,"5.62.121.249",2015-06-17,0,0,1,0,2,30187
"689",8,"picklepvp.beastmc.com",2015-06-03,11,1,5,8,31,30187
"690",8,"151.80.167.134",2015-06-17,4,0,1,4,10,30187
"691",8,"317.mcserver.org",2015-06-03,10,2,8,10,32,30187
"692",8,"93.186.205.45",2015-06-17,3,1,1,3,13,30187
"693",8,"188.116.20.83",2015-06-17,8,0,3,5,19,30187
"694",8,"108.174.60.13:25665",2015-06-03,10,3,7,12,35,30187
"695",8,"93.186.205.93",2015-06-17,2,0,2,0,8,30187
"696",8,"192.210.194.87:25665",2015-06-03,18,2,10,11,50,30187
"697",8,"mc.colonizingkapita.com",2015-06-03,7,2,6,8,39,30187
"698",8,"85.14.228.153",2015-06-17,5,0,2,1,10,30187
"699",8,"209.134.46.164",2015-06-17,11,4,4,3,52,30187
"700",8,"192.210.236.174:25665",2015-06-03,9,0,8,6,31,30187
"701",8,"217.198.138.186",2015-06-17,2,0,2,0,5,30187
"702",8,"85.190.141.154",2015-06-17,1,0,2,4,7,30187
"703",8,"31.214.198.233",2015-06-17,2,0,3,6,12,30187
"704",8,"mc.css.setti.info",2015-06-03,15,3,6,8,39,30187
"705",8,"prominers.de",2015-06-03,26,0,15,8,65,30187
"706",8,"5.62.96.11",2015-06-17,1,0,2,1,4,30187
"707",8,"5.62.71.136",2015-06-17,2,0,1,7,15,30187
"708",8,"167.114.118.169:25580",2015-06-03,13,1,4,11,35,30187
"709",8,"209.15.212.21:28065",2015-06-03,4,0,1,5,12,30187
"710",8,"91.121.171.221",2015-06-17,8,1,2,9,22,30187
"711",8,"mc.dixigame.com",2015-06-03,13,5,7,11,52,30187
"712",8,"184.171.249.233",2015-06-17,2,2,2,8,17,30187
"713",8,"192.99.20.171",2015-06-03,10,7,8,8,38,30187
"714",8,"78.143.37.88",2015-06-17,0,0,2,1,4,30187
"715",8,"dreamgaming.nitrado.net",2015-06-03,23,1,5,13,55,30187
"716",8,"85.131.148.249",2015-06-17,3,1,5,6,16,30187
"717",8,"184.95.36.146",2015-06-17,1,0,1,4,7,30187
"718",8,"178.63.26.8:25585",2015-06-03,5,0,4,5,18,30187
"719",8,"198.24.152.227",2015-06-17,1,1,1,4,7,30187
"720",8,"46.228.201.101",2015-06-17,1,1,1,5,10,30187
"721",8,"rufixhd.mc-hoster.de",2015-06-03,2,0,1,3,7,30187
"722",8,"31.214.233.21",2015-06-17,8,3,8,3,31,30187
"723",8,"ruthlessnetwork.net",2015-06-03,13,7,11,12,49,30187
"724",8,"play.crafting-elemental.com",2015-06-03,10,2,9,6,30,30187
"725",8,"85.14.226.188",2015-06-17,3,0,1,4,9,30187
"726",8,"62.210.232.161",2015-06-17,1,0,1,4,6,30187
"727",8,"mc.villagecraft-server.com",2015-06-03,16,4,13,11,58,30187
"728",8,"31.214.238.223",2015-06-17,2,0,1,0,6,30187
"729",8,"162.248.93.224",2015-06-17,3,0,0,6,16,30187
"730",8,"128.65.223.3",2015-06-17,8,1,3,10,29,30187
"731",8,"198.50.133.109",2015-06-17,9,2,5,5,28,30187
"732",8,"46.228.194.64",2015-06-17,4,1,3,4,13,30187
"733",8,"foxcraft.minecraft.gs",2015-06-03,1,1,2,1,7,30187
"734",8,"80.86.171.63",2015-06-17,4,1,3,2,12,30187
"735",8,"31.214.205.82",2015-06-17,1,0,0,0,2,30187
"736",8,"120.124.129.143",2015-06-17,3,0,4,4,10,30187
"737",8,"31.214.164.38",2015-06-17,2,1,1,0,5,30187
"738",8,"85.114.151.151",2015-06-17,1,0,0,0,2,30187
"739",8,"85.190.128.99",2015-06-17,0,0,2,0,4,30187
"740",8,"37.10.105.86",2015-06-17,2,2,2,2,8,30187
"741",8,"37.10.103.161",2015-06-17,2,0,1,0,4,30187
"742",8,"85.190.132.90",2015-06-17,0,1,1,0,2,30187
"743",8,"minecity.ga.md",2015-06-03,7,0,2,7,21,30187
"744",8,"148.251.44.207",2015-06-17,13,1,4,9,40,30187
"745",8,"85.131.146.61",2015-06-17,1,0,0,0,2,30187
"746",8,"195.82.159.248",2015-06-17,1,0,2,4,8,30187
"747",8,"217.79.188.134",2015-06-17,7,0,2,6,13,30187
"748",8,"mc.happy-dirt.net",2015-06-03,23,1,7,10,51,30187
"749",8,"mc.hytecpvp.com",2015-06-03,7,5,2,7,25,30187
"750",8,"mc.hexymine.com",2015-06-03,11,2,9,14,40,30187
"751",8,"31.214.203.85",2015-06-17,14,1,10,6,48,30187
"752",8,"85.190.170.20",2015-06-17,2,0,2,4,8,30187
"753",8,"5.62.68.253",2015-06-17,0,0,1,4,5,30187
"754",8,"85.131.149.109",2015-06-17,2,0,3,5,12,30187
"755",8,"79.124.59.230:25593",2015-06-03,11,3,8,5,28,30187
"756",8,"anadolumc.nitrado.net:10600",2015-06-03,14,1,8,8,40,30187
"757",8,"128.65.217.108",2015-06-17,1,0,0,0,3,30187
"758",8,"stellaserver.dip.jp",2015-06-03,11,3,5,9,46,30187
"759",8,"5.62.106.232",2015-06-17,2,1,1,1,8,30187
"760",8,"198.24.174.157",2015-06-17,3,1,1,1,16,30187
"761",8,"superservers.dy.fi",2015-06-03,12,1,11,11,39,30187
"762",8,"31.214.208.55",2015-06-17,0,0,2,0,2,30187
"763",8,"play.mineground.com",2015-06-03,8,3,9,2,25,30187
"764",8,"192.99.44.123:26538",2015-06-03,7,1,5,7,27,30187
"765",8,"5.62.104.248",2015-06-17,12,4,11,6,37,30187
"766",8,"162.252.10.209:27572",2015-06-03,2,1,2,6,15,30187
"767",8,"themin.es",2015-06-03,16,7,13,7,54,30187
"768",8,"85.131.147.154",2015-06-17,1,0,1,0,2,30187
"769",8,"85.131.224.134",2015-06-17,1,0,2,0,8,30187
"770",8,"85.131.149.166",2015-06-17,1,0,1,4,6,30187
"771",8,"37.10.99.169",2015-06-17,5,3,6,6,26,30187
"772",8,"93.186.206.36",2015-06-17,4,0,1,3,10,30187
"773",8,"techcraft.uk.to",2015-06-03,11,2,5,8,30,30187
"774",8,"37.187.139.97:25680",2015-06-03,11,2,7,8,33,30187
"775",8,"play.pandigmacraft.com",2015-06-03,6,0,3,5,17,30187
"776",8,"85.131.221.106",2015-06-17,1,0,5,4,11,30187
"777",8,"85.190.147.32",2015-06-17,1,1,1,1,6,30187
"778",8,"85.190.160.84",2015-06-17,0,1,1,0,2,30187
"779",8,"23.94.244.89",2015-06-17,5,4,4,4,23,30187
"780",8,"85.190.175.20",2015-06-17,5,5,8,5,26,30187
"781",8,"85.131.171.41",2015-06-17,3,0,1,0,5,30187
"782",8,"64.182.210.46",2015-06-17,9,2,7,6,25,30187
"783",8,"5.230.193.12",2015-06-17,1,0,1,0,3,30187
"784",8,"104.37.74.91",2015-06-17,4,0,1,4,10,30187
"785",8,"tributepvp.servegame.com",2015-06-03,7,1,1,8,23,30187
"786",8,"mc.pandapvp.tk",2015-06-03,8,3,5,4,22,30187
